Customer_ID,Customer_Name,Country,Email
940,Melanie Grimes,New Caledonia,smithkevin@gross-williams.info
941,Jonathan Bradley DDS,Denmark,smcdonald@gmail.com
942,Rebecca Ross,Ecuador,pagecatherine@hotmail.com
943,Erin Moore,Maldives,sarahcruz@chang-dickerson.com
944,Charles Bailey,Norfolk Island,victoria46@jones-powers.org
945,Geoffrey Leonard,Estonia,tiffanyharvey@hotmail.com
946,Kenneth Williams,Antarctica (the territory South of 60 deg S),williamselizabeth@moore-berry.com
947,Erin Richards,Uganda,anna37@hotmail.com
948,Logan King,Saint Martin,emilybailey@yahoo.com
949,Ryan Little,Antigua and Barbuda,williammiller@gmail.com
950,Matthew Garcia,Haiti,chenmadeline@hammond.info
951,Jennifer Williams,Libyan Arab Jamahiriya,dennisgrace@nguyen-harper.com
952,Lorraine Ochoa,Malawi,adrienne09@cummings.com
953,Madeline Weaver,Korea,joshua61@smith.com
954,Angela Sellers,Tajikistan,bwoods@gmail.com
955,April Martinez,Cameroon,thomasevans@davis-rodriguez.biz
956,Harold Romero,Nicaragua,aholland@yahoo.com
957,Kristine Benitez,San Marino,cynthiaholt@conway-powell.biz
958,Robert Barnes,Lebanon,collinselizabeth@hotmail.com
959,Ralph Haas,Bhutan,ypeterson@cooper.com
960,Tammy Miller,Aruba,wesleywatson@ross.com
961,Steven Ramirez,Reunion,mkline@yahoo.com
962,Aaron Wall,Cuba,wmedina@molina-parker.com
963,James White,Reunion,elizabethsmith@brown-hines.com
964,Ashley Reeves,Tunisia,jerrywilliams@west.com
965,Alicia Dalton,Sudan,riverasusan@gmail.com
966,Mark Moore,American Samoa,edwardsmelissa@yahoo.com
967,Kayla Fields,Macao,ashleyhicks@yahoo.com
968,Jennifer Gonzalez,Latvia,james33@yahoo.com
969,Michael Mccoy,Montserrat,katherine68@dougherty.com
970,Amy Jackson,Tunisia,leemcknight@hotmail.com
971,Jacob Manning,Saint Barthelemy,jasminetucker@thompson.biz
972,Raymond Shaffer,Guinea,laradaniel@hotmail.com
973,Hayley Price,Bouvet Island (Bouvetoya),michelle03@gmail.com
974,Jennifer Miller,Korea,nicolehampton@parker-casey.com
975,Holly Allison,El Salvador,leonardcastillo@gmail.com
976,Hannah Nelson,Micronesia,louis31@johnson.com
977,Jacob Graham,Norfolk Island,bcharles@hotmail.com
978,Lindsay Martin,Syrian Arab Republic,karlmunoz@fuller.biz
979,Yesenia Morrison,Liechtenstein,brookeholloway@richardson.com
980,Louis Nunez,Liechtenstein,amber44@perez.net
981,Elizabeth Wilson,Lao People's Democratic Republic,joseph63@leonard-irwin.biz
982,Sarah Harris,Thailand,dudleymarc@arellano.com
983,Justin Nguyen,Fiji,zachary05@scott.com
984,Chris Burns,Azerbaijan,mark50@hotmail.com
985,Douglas Price,Chad,barryelizabeth@gmail.com
986,Jodi Silva,Montserrat,hodgesjulie@miller.com
987,Dr. Michael Ochoa Jr.,Norway,johnsonjose@weaver.com
988,David Campbell,Korea,cindyhoffman@yahoo.com
989,Keith Hamilton,Zimbabwe,kelleycrystal@morales-jenkins.com
990,Billy Perry,Martinique,perezchristina@gmail.com
991,Jonathan Spencer,Cote d'Ivoire,knapprobin@abbott.org
992,Jordan Bowman,Eritrea,brittany47@hotmail.com
993,Amanda Kelly,Tuvalu,ronald43@gmail.com
994,Bruce Bates,Colombia,jeffreykelly@hotmail.com
995,Mason Stafford,Jordan,kdavis@gmail.com
996,Jose Mcgee,Malta,wandaoconnor@evans-miller.org
997,Brandon Andrews,San Marino,byrdalejandro@yahoo.com
998,Terri Ibarra,Czech Republic,martha80@hotmail.com
999,Cheryl Davis,Mexico,melissadennis@cobb-harris.com
1000,John Diaz,Suriname,martintaylor@garcia.com
